-------------ALL IMPORTED------------
-------------Big Data Train Text File WAS ALREADY MADE------------
-------------Big Data Test Text File WAS ALREADY MADE------------
04/05/2021 09:12:51 - WARNING - __main__ -   Process rank: -1, device: cuda:0, n_gpu: 2distributed training: False, 16-bits training: False
04/05/2021 09:12:51 - INFO - __main__ -   Training/evaluation parameters TrainingArguments(output_dir=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, overwrite_output_dir=False, do_train=True, do_eval=True, do_predict=False, evaluation_strategy=IntervalStrategy.NO, prediction_loss_only=False, per_device_train_batch_size=8, per_device_eval_batch_size=8, gradient_accumulation_steps=1, eval_accumulation_steps=None, learning_rate=5e-05, weight_decay=0.0, adam_beta1=0.9, adam_beta2=0.999, adam_epsilon=1e-08, max_grad_norm=1.0, num_train_epochs=3.0, max_steps=-1, lr_scheduler_type=SchedulerType.LINEAR, warmup_ratio=0.0, warmup_steps=0, logging_dir=runs/Apr05_09-12-51_gv04.nyu.cluster, logging_strategy=IntervalStrategy.STEPS, logging_first_step=False, logging_steps=500, save_strategy=IntervalStrategy.STEPS, save_steps=7500, save_total_limit=None, no_cuda=False, seed=42, fp16=False, fp16_opt_level=O1, fp16_backend=auto, fp16_full_eval=False, local_rank=-1, tpu_num_cores=None, tpu_metrics_debug=False, debug=False, dataloader_drop_last=False, eval_steps=500, dataloader_num_workers=0, past_index=-1, run_name=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, disable_tqdm=False, remove_unused_columns=True, label_names=None, load_best_model_at_end=False, metric_for_best_model=None, greater_is_better=None, ignore_data_skip=False, sharded_ddp=[], deepspeed=None, label_smoothing_factor=0.0, adafactor=False, group_by_length=False, report_to=['tensorboard', 'wandb'], ddp_find_unused_parameters=None, dataloader_pin_memory=True, skip_memory_metrics=False, _n_gpu=2)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
{'loss': 2.2989, 'learning_rate': 4.158144629074608e-05, 'epoch': 0.51}
{'loss': 2.2353, 'learning_rate': 3.4533354813231174e-05, 'epoch': 0.93}
{'loss': 2.2615, 'learning_rate': 3.450538619625691e-05, 'epoch': 0.93}
{'loss': 2.2642, 'learning_rate': 3.447741757928264e-05, 'epoch': 0.93}
{'loss': 2.2895, 'learning_rate': 3.444944896230837e-05, 'epoch': 0.93}
{'loss': 2.2312, 'learning_rate': 3.4421480345334114e-05, 'epoch': 0.93}
{'loss': 2.2356, 'learning_rate': 3.439351172835984e-05, 'epoch': 0.94}
{'loss': 2.2222, 'learning_rate': 3.436554311138558e-05, 'epoch': 0.94}
{'loss': 2.1988, 'learning_rate': 3.433757449441131e-05, 'epoch': 0.94}
{'loss': 2.2236, 'learning_rate': 3.430960587743705e-05, 'epoch': 0.94}
{'loss': 2.2771, 'learning_rate': 3.428163726046278e-05, 'epoch': 0.94}
{'loss': 2.2039, 'learning_rate': 3.425366864348852e-05, 'epoch': 0.94}
{'loss': 2.246, 'learning_rate': 3.422570002651425e-05, 'epoch': 0.95}
{'loss': 2.2323, 'learning_rate': 3.419773140953999e-05, 'epoch': 0.95}
{'loss': 2.2491, 'learning_rate': 3.4169762792565715e-05, 'epoch': 0.95}
{'loss': 2.2295, 'learning_rate': 3.414179417559145e-05, 'epoch': 0.95}
{'loss': 2.2235, 'learning_rate': 3.411382555861719e-05, 'epoch': 0.95}
{'loss': 2.2323, 'learning_rate': 3.408585694164293e-05, 'epoch': 0.95}
{'loss': 2.2103, 'learning_rate': 3.4057888324668655e-05, 'epoch': 0.96}
{'loss': 2.2593, 'learning_rate': 3.402991970769439e-05, 'epoch': 0.96}
{'loss': 2.2479, 'learning_rate': 3.4001951090720126e-05, 'epoch': 0.96}
{'loss': 2.2308, 'learning_rate': 3.397398247374586e-05, 'epoch': 0.96}
{'loss': 2.2436, 'learning_rate': 3.3946013856771596e-05, 'epoch': 0.96}
{'loss': 2.2326, 'learning_rate': 3.391804523979733e-05, 'epoch': 0.96}
{'loss': 2.2214, 'learning_rate': 3.3890076622823066e-05, 'epoch': 0.97}
{'loss': 2.2133, 'learning_rate': 3.3862108005848794e-05, 'epoch': 0.97}
{'loss': 2.2933, 'learning_rate': 3.383413938887453e-05, 'epoch': 0.97}
{'loss': 2.2101, 'learning_rate': 3.380617077190027e-05, 'epoch': 0.97}
{'loss': 2.2439, 'learning_rate': 3.3778202154926006e-05, 'epoch': 0.97}
{'loss': 2.2333, 'learning_rate': 3.3750233537951734e-05, 'epoch': 0.97}
{'loss': 2.2247, 'learning_rate': 3.372226492097747e-05, 'epoch': 0.98}
{'loss': 2.2578, 'learning_rate': 3.3694296304003204e-05, 'epoch': 0.98}
{'loss': 2.2308, 'learning_rate': 3.3666327687028946e-05, 'epoch': 0.98}
{'loss': 2.225, 'learning_rate': 3.3638359070054674e-05, 'epoch': 0.98}
{'loss': 2.1661, 'learning_rate': 3.361039045308041e-05, 'epoch': 0.98}
{'loss': 2.2505, 'learning_rate': 3.3582421836106144e-05, 'epoch': 0.99}
{'loss': 2.2755, 'learning_rate': 3.355445321913188e-05, 'epoch': 0.99}
{'loss': 2.2488, 'learning_rate': 3.3526484602157614e-05, 'epoch': 0.99}
{'loss': 2.2455, 'learning_rate': 3.349851598518335e-05, 'epoch': 0.99}
{'loss': 2.1924, 'learning_rate': 3.3470547368209084e-05, 'epoch': 0.99}
{'loss': 2.2391, 'learning_rate': 3.344257875123481e-05, 'epoch': 0.99}
{'loss': 2.2032, 'learning_rate': 3.341461013426055e-05, 'epoch': 1.0}
{'loss': 2.2028, 'learning_rate': 3.338664151728628e-05, 'epoch': 1.0}
{'loss': 2.2443, 'learning_rate': 3.3358672900312024e-05, 'epoch': 1.0}
{'loss': 2.1837, 'learning_rate': 3.333070428333775e-05, 'epoch': 1.0}
{'loss': 2.2019, 'learning_rate': 3.330273566636349e-05, 'epoch': 1.0}
{'loss': 2.1969, 'learning_rate': 3.327476704938922e-05, 'epoch': 1.0}
{'loss': 2.2277, 'learning_rate': 3.324679843241496e-05, 'epoch': 1.01}
{'loss': 2.2195, 'learning_rate': 3.321882981544069e-05, 'epoch': 1.01}
{'loss': 2.2181, 'learning_rate': 3.319086119846643e-05, 'epoch': 1.01}
{'loss': 2.2654, 'learning_rate': 3.316289258149216e-05, 'epoch': 1.01}
{'loss': 2.2375, 'learning_rate': 3.31349239645179e-05, 'epoch': 1.01}
{'loss': 2.2033, 'learning_rate': 3.3106955347543626e-05, 'epoch': 1.01}
{'loss': 2.2413, 'learning_rate': 3.307898673056937e-05, 'epoch': 1.02}
{'loss': 2.1591, 'learning_rate': 3.30510181135951e-05, 'epoch': 1.02}
{'loss': 2.1756, 'learning_rate': 3.302304949662083e-05, 'epoch': 1.02}
{'loss': 2.2227, 'learning_rate': 3.2995080879646566e-05, 'epoch': 1.02}
{'loss': 2.217, 'learning_rate': 3.29671122626723e-05, 'epoch': 1.02}
{'loss': 2.2099, 'learning_rate': 3.2939143645698036e-05, 'epoch': 1.02}
{'loss': 2.2185, 'learning_rate': 3.291117502872377e-05, 'epoch': 1.03}
{'loss': 2.2069, 'learning_rate': 3.2883206411749506e-05, 'epoch': 1.03}
{'loss': 2.2264, 'learning_rate': 3.285523779477524e-05, 'epoch': 1.03}
{'loss': 2.2157, 'learning_rate': 3.2827269177800976e-05, 'epoch': 1.03}
{'loss': 2.2476, 'learning_rate': 3.2799300560826704e-05, 'epoch': 1.03}
{'loss': 2.1906, 'learning_rate': 3.2771331943852446e-05, 'epoch': 1.03}
{'loss': 2.1772, 'learning_rate': 3.274336332687818e-05, 'epoch': 1.04}
{'loss': 2.2158, 'learning_rate': 3.2715394709903916e-05, 'epoch': 1.04}
{'loss': 2.2056, 'learning_rate': 3.2687426092929644e-05, 'epoch': 1.04}
{'loss': 2.2054, 'learning_rate': 3.265945747595538e-05, 'epoch': 1.04}
{'loss': 2.2068, 'learning_rate': 3.263148885898112e-05, 'epoch': 1.04}
{'loss': 2.1831, 'learning_rate': 3.260352024200685e-05, 'epoch': 1.04}
{'loss': 2.1908, 'learning_rate': 3.2575551625032584e-05, 'epoch': 1.05}
{'loss': 2.1894, 'learning_rate': 3.254758300805832e-05, 'epoch': 1.05}
{'loss': 2.2336, 'learning_rate': 3.2519614391084054e-05, 'epoch': 1.05}
{'loss': 2.1558, 'learning_rate': 3.249164577410978e-05, 'epoch': 1.05}
{'loss': 2.2124, 'learning_rate': 3.2463677157135524e-05, 'epoch': 1.05}
{'loss': 2.2036, 'learning_rate': 3.243570854016126e-05, 'epoch': 1.05}
{'loss': 2.2276, 'learning_rate': 3.2407739923186994e-05, 'epoch': 1.06}
{'loss': 2.2009, 'learning_rate': 3.237977130621272e-05, 'epoch': 1.06}
{'loss': 2.2145, 'learning_rate': 3.235180268923846e-05, 'epoch': 1.06}
{'loss': 2.1668, 'learning_rate': 3.23238340722642e-05, 'epoch': 1.06}
{'loss': 2.221, 'learning_rate': 3.2295865455289934e-05, 'epoch': 1.06}
{'loss': 2.2042, 'learning_rate': 3.226789683831566e-05, 'epoch': 1.06}
{'loss': 2.2455, 'learning_rate': 3.22399282213414e-05, 'epoch': 1.07}
{'loss': 2.233, 'learning_rate': 3.221195960436713e-05, 'epoch': 1.07}
{'loss': 2.2232, 'learning_rate': 3.218399098739287e-05, 'epoch': 1.07}
{'loss': 2.229, 'learning_rate': 3.21560223704186e-05, 'epoch': 1.07}
{'loss': 2.2101, 'learning_rate': 3.212805375344434e-05, 'epoch': 1.07}
{'loss': 2.1966, 'learning_rate': 3.210008513647007e-05, 'epoch': 1.07}
{'loss': 2.2628, 'learning_rate': 3.20721165194958e-05, 'epoch': 1.08}
{'loss': 2.1971, 'learning_rate': 3.2044147902521536e-05, 'epoch': 1.08}
{'loss': 2.2026, 'learning_rate': 3.201617928554728e-05, 'epoch': 1.08}
{'loss': 2.2017, 'learning_rate': 3.198821066857301e-05, 'epoch': 1.08}
{'loss': 2.2361, 'learning_rate': 3.196024205159874e-05, 'epoch': 1.08}
{'loss': 2.2094, 'learning_rate': 3.1932273434624476e-05, 'epoch': 1.08}
{'loss': 2.1785, 'learning_rate': 3.190430481765021e-05, 'epoch': 1.09}
{'loss': 2.2079, 'learning_rate': 3.1876336200675946e-05, 'epoch': 1.09}
{'loss': 2.209, 'learning_rate': 3.184836758370168e-05, 'epoch': 1.09}
{'loss': 2.2059, 'learning_rate': 3.1820398966727416e-05, 'epoch': 1.09}
{'loss': 2.2196, 'learning_rate': 3.179243034975315e-05, 'epoch': 1.09}
{'loss': 2.2584, 'learning_rate': 3.1764461732778886e-05, 'epoch': 1.09}
{'loss': 2.2643, 'learning_rate': 3.173649311580462e-05, 'epoch': 1.1}
{'loss': 2.1854, 'learning_rate': 3.1708524498830356e-05, 'epoch': 1.1}
{'loss': 2.2191, 'learning_rate': 3.168055588185609e-05, 'epoch': 1.1}
{'loss': 2.1954, 'learning_rate': 3.165258726488182e-05, 'epoch': 1.1}
{'loss': 2.1704, 'learning_rate': 3.1624618647907554e-05, 'epoch': 1.1}
{'loss': 2.2143, 'learning_rate': 3.159665003093329e-05, 'epoch': 1.1}
{'loss': 2.1898, 'learning_rate': 3.156868141395903e-05, 'epoch': 1.11}
{'loss': 2.1937, 'learning_rate': 3.154071279698476e-05, 'epoch': 1.11}
{'loss': 2.2558, 'learning_rate': 3.1512744180010494e-05, 'epoch': 1.11}
{'loss': 2.2365, 'learning_rate': 3.148477556303623e-05, 'epoch': 1.11}
{'loss': 2.2359, 'learning_rate': 3.1456806946061964e-05, 'epoch': 1.11}
{'loss': 2.2131, 'learning_rate': 3.14288383290877e-05, 'epoch': 1.11}
{'loss': 2.1553, 'learning_rate': 3.1400869712113434e-05, 'epoch': 1.12}
{'loss': 2.1933, 'learning_rate': 3.137290109513917e-05, 'epoch': 1.12}
{'loss': 2.2057, 'learning_rate': 3.1344932478164904e-05, 'epoch': 1.12}
{'loss': 2.235, 'learning_rate': 3.131696386119063e-05, 'epoch': 1.12}
{'loss': 2.1817, 'learning_rate': 3.1288995244216374e-05, 'epoch': 1.12}
{'loss': 2.2096, 'learning_rate': 3.126102662724211e-05, 'epoch': 1.12}
{'loss': 2.2288, 'learning_rate': 3.123305801026784e-05, 'epoch': 1.13}
{'loss': 2.1698, 'learning_rate': 3.120508939329357e-05, 'epoch': 1.13}
{'loss': 2.1979, 'learning_rate': 3.117712077631931e-05, 'epoch': 1.13}
{'loss': 2.205, 'learning_rate': 3.114915215934505e-05, 'epoch': 1.13}
{'loss': 2.1982, 'learning_rate': 3.112118354237078e-05, 'epoch': 1.13}
{'loss': 2.2348, 'learning_rate': 3.109321492539651e-05, 'epoch': 1.13}
{'loss': 2.2222, 'learning_rate': 3.106524630842225e-05, 'epoch': 1.14}
{'loss': 2.2043, 'learning_rate': 3.103727769144798e-05, 'epoch': 1.14}
{'loss': 2.1964, 'learning_rate': 3.100930907447371e-05, 'epoch': 1.14}
{'loss': 2.1765, 'learning_rate': 3.098134045749945e-05, 'epoch': 1.14}
{'loss': 2.1461, 'learning_rate': 3.095337184052519e-05, 'epoch': 1.14}
{'loss': 2.2369, 'learning_rate': 3.0925403223550916e-05, 'epoch': 1.14}
{'loss': 2.267, 'learning_rate': 3.089743460657665e-05, 'epoch': 1.15}
{'loss': 2.1721, 'learning_rate': 3.0869465989602386e-05, 'epoch': 1.15}
{'loss': 2.2091, 'learning_rate': 3.084149737262813e-05, 'epoch': 1.15}
{'loss': 2.1873, 'learning_rate': 3.0813528755653856e-05, 'epoch': 1.15}
{'loss': 2.2067, 'learning_rate': 3.078556013867959e-05, 'epoch': 1.15}
{'loss': 2.2565, 'learning_rate': 3.0757591521705326e-05, 'epoch': 1.15}
{'loss': 2.1908, 'learning_rate': 3.072962290473106e-05, 'epoch': 1.16}
{'loss': 2.2604, 'learning_rate': 3.0701654287756796e-05, 'epoch': 1.16}
{'loss': 2.1948, 'learning_rate': 3.067368567078253e-05, 'epoch': 1.16}
{'loss': 2.2289, 'learning_rate': 3.0645717053808266e-05, 'epoch': 1.16}
{'loss': 2.2551, 'learning_rate': 3.0617748436834e-05, 'epoch': 1.16}
{'loss': 2.2225, 'learning_rate': 3.058977981985973e-05, 'epoch': 1.16}
{'loss': 2.143, 'learning_rate': 3.0561811202885464e-05, 'epoch': 1.17}
{'loss': 2.202, 'learning_rate': 3.0533842585911206e-05, 'epoch': 1.17}
{'loss': 2.231, 'learning_rate': 3.0505873968936938e-05, 'epoch': 1.17}
{'loss': 2.2265, 'learning_rate': 3.047790535196267e-05, 'epoch': 1.17}
{'loss': 2.1659, 'learning_rate': 3.0449936734988405e-05, 'epoch': 1.17}
{'loss': 2.2093, 'learning_rate': 3.042196811801414e-05, 'epoch': 1.17}
{'loss': 2.1915, 'learning_rate': 3.0393999501039878e-05, 'epoch': 1.18}
{'loss': 2.1847, 'learning_rate': 3.036603088406561e-05, 'epoch': 1.18}
{'loss': 2.1819, 'learning_rate': 3.0338062267091345e-05, 'epoch': 1.18}
{'loss': 2.1777, 'learning_rate': 3.0310093650117076e-05, 'epoch': 1.18}
{'loss': 2.221, 'learning_rate': 3.028212503314281e-05, 'epoch': 1.18}
{'loss': 2.1935, 'learning_rate': 3.025415641616855e-05, 'epoch': 1.18}
{'loss': 2.175, 'learning_rate': 3.0226187799194285e-05, 'epoch': 1.19}
{'loss': 2.2094, 'learning_rate': 3.0198219182220016e-05, 'epoch': 1.19}
{'loss': 2.1737, 'learning_rate': 3.017025056524575e-05, 'epoch': 1.19}
{'loss': 2.2331, 'learning_rate': 3.0142281948271483e-05, 'epoch': 1.19}
{'loss': 2.2328, 'learning_rate': 3.0114313331297218e-05, 'epoch': 1.19}
{'loss': 2.1615, 'learning_rate': 3.0086344714322956e-05, 'epoch': 1.19}
{'loss': 2.1635, 'learning_rate': 3.0058376097348688e-05, 'epoch': 1.2}
{'loss': 2.2238, 'learning_rate': 3.0030407480374423e-05, 'epoch': 1.2}
{'loss': 2.2196, 'learning_rate': 3.0002438863400158e-05, 'epoch': 1.2}
{'loss': 2.2135, 'learning_rate': 2.997447024642589e-05, 'epoch': 1.2}
{'loss': 2.1743, 'learning_rate': 2.9946501629451628e-05, 'epoch': 1.2}
{'loss': 2.1557, 'learning_rate': 2.9918533012477363e-05, 'epoch': 1.2}
{'loss': 2.1894, 'learning_rate': 2.9890564395503095e-05, 'epoch': 1.21}
{'loss': 2.1885, 'learning_rate': 2.986259577852883e-05, 'epoch': 1.21}
{'loss': 2.1988, 'learning_rate': 2.983462716155456e-05, 'epoch': 1.21}
{'loss': 2.2335, 'learning_rate': 2.9806658544580303e-05, 'epoch': 1.21}
{'loss': 2.209, 'learning_rate': 2.9778689927606035e-05, 'epoch': 1.21}
{'loss': 2.2145, 'learning_rate': 2.975072131063177e-05, 'epoch': 1.21}
{'loss': 2.1482, 'learning_rate': 2.97227526936575e-05, 'epoch': 1.22}
{'loss': 2.2233, 'learning_rate': 2.9694784076683236e-05, 'epoch': 1.22}
{'loss': 2.1741, 'learning_rate': 2.9666815459708968e-05, 'epoch': 1.22}
{'loss': 2.2313, 'learning_rate': 2.9638846842734706e-05, 'epoch': 1.22}
{'loss': 2.1833, 'learning_rate': 2.961087822576044e-05, 'epoch': 1.22}
{'loss': 2.1821, 'learning_rate': 2.9582909608786173e-05, 'epoch': 1.23}
{'loss': 2.197, 'learning_rate': 2.9554940991811908e-05, 'epoch': 1.23}
{'loss': 2.2238, 'learning_rate': 2.9526972374837643e-05, 'epoch': 1.23}
{'loss': 2.1944, 'learning_rate': 2.949900375786338e-05, 'epoch': 1.23}
{'loss': 2.2277, 'learning_rate': 2.9471035140889113e-05, 'epoch': 1.23}
{'loss': 2.2212, 'learning_rate': 2.9443066523914848e-05, 'epoch': 1.23}
{'loss': 2.2099, 'learning_rate': 2.941509790694058e-05, 'epoch': 1.24}
{'loss': 2.1522, 'learning_rate': 2.9387129289966315e-05, 'epoch': 1.24}
{'loss': 2.174, 'learning_rate': 2.9359160672992053e-05, 'epoch': 1.24}
{'loss': 2.1826, 'learning_rate': 2.9331192056017788e-05, 'epoch': 1.24}
{'loss': 2.1957, 'learning_rate': 2.930322343904352e-05, 'epoch': 1.24}
{'loss': 2.2072, 'learning_rate': 2.9275254822069255e-05, 'epoch': 1.24}
{'loss': 2.2207, 'learning_rate': 2.9247286205094986e-05, 'epoch': 1.25}
{'loss': 2.1695, 'learning_rate': 2.921931758812072e-05, 'epoch': 1.25}
{'loss': 2.2128, 'learning_rate': 2.919134897114646e-05, 'epoch': 1.25}
{'loss': 2.1738, 'learning_rate': 2.916338035417219e-05, 'epoch': 1.25}
{'loss': 2.2009, 'learning_rate': 2.9135411737197926e-05, 'epoch': 1.25}
{'loss': 2.1698, 'learning_rate': 2.9107443120223658e-05, 'epoch': 1.25}
{'loss': 2.2023, 'learning_rate': 2.9079474503249393e-05, 'epoch': 1.26}
{'loss': 2.1706, 'learning_rate': 2.905150588627513e-05, 'epoch': 1.26}
{'loss': 2.1763, 'learning_rate': 2.9023537269300867e-05, 'epoch': 1.26}
{'loss': 2.226, 'learning_rate': 2.8995568652326598e-05, 'epoch': 1.26}
{'loss': 2.1279, 'learning_rate': 2.8967600035352333e-05, 'epoch': 1.26}
{'loss': 2.173, 'learning_rate': 2.8939631418378065e-05, 'epoch': 1.26}
{'loss': 2.2227, 'learning_rate': 2.8911662801403803e-05, 'epoch': 1.27}
{'loss': 2.1542, 'learning_rate': 2.8883694184429538e-05, 'epoch': 1.27}
{'loss': 2.215, 'learning_rate': 2.8855725567455273e-05, 'epoch': 1.27}
{'loss': 2.212, 'learning_rate': 2.8827756950481005e-05, 'epoch': 1.27}
{'loss': 2.1835, 'learning_rate': 2.879978833350674e-05, 'epoch': 1.27}
{'loss': 2.2008, 'learning_rate': 2.877181971653247e-05, 'epoch': 1.27}
{'loss': 2.1403, 'learning_rate': 2.874385109955821e-05, 'epoch': 1.28}
{'loss': 2.202, 'learning_rate': 2.8715882482583945e-05, 'epoch': 1.28}
{'loss': 2.1721, 'learning_rate': 2.8687913865609677e-05, 'epoch': 1.28}
{'loss': 2.2119, 'learning_rate': 2.865994524863541e-05, 'epoch': 1.28}
{'loss': 2.1902, 'learning_rate': 2.8631976631661143e-05, 'epoch': 1.28}
{'loss': 2.2195, 'learning_rate': 2.8604008014686885e-05, 'epoch': 1.28}
{'loss': 2.1714, 'learning_rate': 2.8576039397712617e-05, 'epoch': 1.29}
{'loss': 2.143, 'learning_rate': 2.854807078073835e-05, 'epoch': 1.29}
{'loss': 2.2066, 'learning_rate': 2.8520102163764083e-05, 'epoch': 1.29}
{'loss': 2.1447, 'learning_rate': 2.8492133546789818e-05, 'epoch': 1.29}
{'loss': 2.1273, 'learning_rate': 2.8464164929815557e-05, 'epoch': 1.29}
{'loss': 2.1814, 'learning_rate': 2.843619631284129e-05, 'epoch': 1.29}
{'loss': 2.2101, 'learning_rate': 2.8408227695867023e-05, 'epoch': 1.3}
{'loss': 2.1952, 'learning_rate': 2.838025907889276e-05, 'epoch': 1.3}
{'loss': 2.2179, 'learning_rate': 2.835229046191849e-05, 'epoch': 1.3}
{'loss': 2.1645, 'learning_rate': 2.8324321844944225e-05, 'epoch': 1.3}
{'loss': 2.1745, 'learning_rate': 2.8296353227969963e-05, 'epoch': 1.3}
{'loss': 2.2339, 'learning_rate': 2.8268384610995695e-05, 'epoch': 1.3}
{'loss': 2.2007, 'learning_rate': 2.824041599402143e-05, 'epoch': 1.31}
{'loss': 2.1887, 'learning_rate': 2.821244737704716e-05, 'epoch': 1.31}
{'loss': 2.1989, 'learning_rate': 2.8184478760072897e-05, 'epoch': 1.31}
{'loss': 2.1735, 'learning_rate': 2.8156510143098635e-05, 'epoch': 1.31}
{'loss': 2.1972, 'learning_rate': 2.812854152612437e-05, 'epoch': 1.31}
{'loss': 2.1937, 'learning_rate': 2.81005729091501e-05, 'epoch': 1.31}
{'loss': 2.1895, 'learning_rate': 2.8072604292175837e-05, 'epoch': 1.32}
{'loss': 2.1539, 'learning_rate': 2.804463567520157e-05, 'epoch': 1.32}
{'loss': 2.1693, 'learning_rate': 2.8016667058227307e-05, 'epoch': 1.32}
{'loss': 2.1977, 'learning_rate': 2.7988698441253042e-05, 'epoch': 1.32}
{'loss': 2.1687, 'learning_rate': 2.7960729824278777e-05, 'epoch': 1.32}
{'loss': 2.1598, 'learning_rate': 2.793276120730451e-05, 'epoch': 1.32}
{'loss': 2.204, 'learning_rate': 2.7904792590330243e-05, 'epoch': 1.33}
{'loss': 2.2041, 'learning_rate': 2.7876823973355975e-05, 'epoch': 1.33}
{'loss': 2.183, 'learning_rate': 2.7848855356381713e-05, 'epoch': 1.33}
{'loss': 2.1901, 'learning_rate': 2.782088673940745e-05, 'epoch': 1.33}
{'loss': 2.1498, 'learning_rate': 2.779291812243318e-05, 'epoch': 1.33}
{'loss': 2.1728, 'learning_rate': 2.7764949505458915e-05, 'epoch': 1.33}
{'loss': 2.1371, 'learning_rate': 2.7736980888484647e-05, 'epoch': 1.34}
{'loss': 2.1577, 'learning_rate': 2.770901227151039e-05, 'epoch': 1.34}
{'loss': 2.1747, 'learning_rate': 2.768104365453612e-05, 'epoch': 1.34}
{'loss': 2.1684, 'learning_rate': 2.7653075037561855e-05, 'epoch': 1.34}
{'loss': 2.1701, 'learning_rate': 2.7625106420587587e-05, 'epoch': 1.34}
{'loss': 2.1514, 'learning_rate': 2.7597137803613322e-05, 'epoch': 1.34}
{'loss': 2.1774, 'learning_rate': 2.756916918663906e-05, 'epoch': 1.35}
{'loss': 2.1193, 'learning_rate': 2.7541200569664792e-05, 'epoch': 1.35}
{'loss': 2.1809, 'learning_rate': 2.7513231952690527e-05, 'epoch': 1.35}
{'loss': 2.2065, 'learning_rate': 2.7485263335716262e-05, 'epoch': 1.35}
{'loss': 2.1762, 'learning_rate': 2.7457294718741993e-05, 'epoch': 1.35}
{'loss': 2.1915, 'learning_rate': 2.742932610176773e-05, 'epoch': 1.35}
{'loss': 2.1648, 'learning_rate': 2.7401357484793467e-05, 'epoch': 1.36}
{'loss': 2.168, 'learning_rate': 2.73733888678192e-05, 'epoch': 1.36}
{'loss': 2.1623, 'learning_rate': 2.7345420250844934e-05, 'epoch': 1.36}
{'loss': 2.1828, 'learning_rate': 2.7317451633870665e-05, 'epoch': 1.36}
{'loss': 2.172, 'learning_rate': 2.72894830168964e-05, 'epoch': 1.36}
{'loss': 2.1863, 'learning_rate': 2.726151439992214e-05, 'epoch': 1.36}
{'loss': 2.1335, 'learning_rate': 2.7233545782947874e-05, 'epoch': 1.37}
{'loss': 2.1556, 'learning_rate': 2.7205577165973605e-05, 'epoch': 1.37}
{'loss': 2.1702, 'learning_rate': 2.717760854899934e-05, 'epoch': 1.37}
{'loss': 2.205, 'learning_rate': 2.7149639932025072e-05, 'epoch': 1.37}
{'loss': 2.1556, 'learning_rate': 2.712167131505081e-05, 'epoch': 1.37}
{'loss': 2.146, 'learning_rate': 2.7093702698076545e-05, 'epoch': 1.37}
{'loss': 2.1932, 'learning_rate': 2.706573408110228e-05, 'epoch': 1.38}
{'loss': 2.1882, 'learning_rate': 2.7037765464128012e-05, 'epoch': 1.38}
{'loss': 2.1611, 'learning_rate': 2.7009796847153747e-05, 'epoch': 1.38}
{'loss': 2.1857, 'learning_rate': 2.698182823017948e-05, 'epoch': 1.38}
{'loss': 2.1467, 'learning_rate': 2.6953859613205217e-05, 'epoch': 1.38}
{'loss': 2.1488, 'learning_rate': 2.6925890996230952e-05, 'epoch': 1.38}
{'loss': 2.1552, 'learning_rate': 2.6897922379256684e-05, 'epoch': 1.39}
{'loss': 2.1696, 'learning_rate': 2.686995376228242e-05, 'epoch': 1.39}
{'loss': 2.2039, 'learning_rate': 2.684198514530815e-05, 'epoch': 1.39}
{'loss': 2.1983, 'learning_rate': 2.6814016528333892e-05, 'epoch': 1.39}
{'loss': 2.2083, 'learning_rate': 2.6786047911359624e-05, 'epoch': 1.39}
{'loss': 2.1848, 'learning_rate': 2.675807929438536e-05, 'epoch': 1.39}
{'loss': 2.1739, 'learning_rate': 2.673011067741109e-05, 'epoch': 1.4}
{'loss': 2.1871, 'learning_rate': 2.6702142060436825e-05, 'epoch': 1.4}
{'loss': 2.1683, 'learning_rate': 2.6674173443462564e-05, 'epoch': 1.4}
{'loss': 2.1767, 'learning_rate': 2.6646204826488295e-05, 'epoch': 1.4}
{'loss': 2.1874, 'learning_rate': 2.661823620951403e-05, 'epoch': 1.4}
{'loss': 2.1738, 'learning_rate': 2.6590267592539765e-05, 'epoch': 1.4}
{'loss': 2.1719, 'learning_rate': 2.6562298975565497e-05, 'epoch': 1.41}
